,index,CA,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,date_time,hour,entries_offset,exits_offset,hourly_entries,hourly_exits
127598,149833,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,17:00:00,REGULAR,1377,0.0,2018-05-19 17:00:00,17,1377,0.0,0.0,0.0
127599,149834,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,21:00:00,REGULAR,1377,0.0,2018-05-19 21:00:00,21,1377,0.0,0.0,0.0
127600,149835,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,01:00:00,REGULAR,1377,0.0,2018-05-20 01:00:00,1,1377,0.0,0.0,0.0
127601,149836,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,05:00:00,REGULAR,1377,0.0,2018-05-20 05:00:00,5,1377,0.0,0.0,0.0
127602,149837,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,09:00:00,REGULAR,1377,0.0,2018-05-20 09:00:00,9,1377,0.0,0.0,0.0
127603,149838,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,13:00:00,REGULAR,1377,0.0,2018-05-20 13:00:00,13,1377,0.0,0.0,0.0
127604,149839,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,17:00:00,REGULAR,1377,0.0,2018-05-20 17:00:00,17,1377,0.0,0.0,0.0
127605,149840,R227,R131,00-05-00,23 ST,6,IRT,05/20/2018,21:00:00,REGULAR,1377,0.0,2018-05-20 21:00:00,21,1377,0.0,0.0,0.0
127606,149841,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,01:00:00,REGULAR,1377,0.0,2018-05-21 01:00:00,1,1377,0.0,0.0,0.0
127607,149842,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,05:00:00,REGULAR,1377,0.0,2018-05-21 05:00:00,5,1377,0.0,0.0,0.0
127608,149843,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,09:00:00,REGULAR,1377,0.0,2018-05-21 09:00:00,9,1377,0.0,0.0,0.0
127609,149844,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,13:00:00,REGULAR,1377,0.0,2018-05-21 13:00:00,13,1377,0.0,0.0,0.0
127610,149845,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,17:00:00,REGULAR,1377,0.0,2018-05-21 17:00:00,17,1378,0.0,1.0,0.0
127611,149846,R227,R131,00-05-00,23 ST,6,IRT,05/21/2018,21:00:00,REGULAR,1378,0.0,2018-05-21 21:00:00,21,1378,0.0,0.0,0.0
127612,149847,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,01:00:00,REGULAR,1378,0.0,2018-05-22 01:00:00,1,1378,0.0,0.0,0.0
127613,149848,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,05:00:00,REGULAR,1378,0.0,2018-05-22 05:00:00,5,1378,0.0,0.0,0.0
127614,149849,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,09:00:00,REGULAR,1378,0.0,2018-05-22 09:00:00,9,1378,0.0,0.0,0.0
127615,149850,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,13:00:00,REGULAR,1378,0.0,2018-05-22 13:00:00,13,1378,0.0,0.0,0.0
127616,149851,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,17:00:00,REGULAR,1378,0.0,2018-05-22 17:00:00,17,1379,0.0,1.0,0.0
127617,149852,R227,R131,00-05-00,23 ST,6,IRT,05/22/2018,21:00:00,REGULAR,1379,0.0,2018-05-22 21:00:00,21,1379,0.0,0.0,0.0
127618,149853,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,01:00:00,REGULAR,1379,0.0,2018-05-23 01:00:00,1,1379,0.0,0.0,0.0
127619,149854,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,05:00:00,REGULAR,1379,0.0,2018-05-23 05:00:00,5,1379,0.0,0.0,0.0
127620,149855,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,09:00:00,REGULAR,1379,0.0,2018-05-23 09:00:00,9,1381,0.0,2.0,0.0
127621,149856,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,13:00:00,REGULAR,1381,0.0,2018-05-23 13:00:00,13,1382,0.0,1.0,0.0
127622,149857,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,17:00:00,REGULAR,1382,0.0,2018-05-23 17:00:00,17,1383,0.0,1.0,0.0
127623,149858,R227,R131,00-05-00,23 ST,6,IRT,05/23/2018,21:00:00,REGULAR,1383,0.0,2018-05-23 21:00:00,21,1383,0.0,0.0,0.0
127624,149859,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,01:00:00,REGULAR,1383,0.0,2018-05-24 01:00:00,1,1383,0.0,0.0,0.0
127625,149860,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,05:00:00,REGULAR,1383,0.0,2018-05-24 05:00:00,5,1383,0.0,0.0,0.0
127626,149861,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,09:00:00,REGULAR,1383,0.0,2018-05-24 09:00:00,9,1383,0.0,0.0,0.0
127627,149862,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,13:00:00,REGULAR,1383,0.0,2018-05-24 13:00:00,13,1384,0.0,1.0,0.0
127628,149863,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,17:00:00,REGULAR,1384,0.0,2018-05-24 17:00:00,17,1384,0.0,0.0,0.0
127629,149864,R227,R131,00-05-00,23 ST,6,IRT,05/24/2018,21:00:00,REGULAR,1384,0.0,2018-05-24 21:00:00,21,1385,0.0,1.0,0.0
127630,149865,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,01:00:00,REGULAR,1385,0.0,2018-05-25 01:00:00,1,1385,0.0,0.0,0.0
127631,149866,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,05:00:00,REGULAR,1385,0.0,2018-05-25 05:00:00,5,1385,0.0,0.0,0.0
127632,149867,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,09:00:00,REGULAR,1385,0.0,2018-05-25 09:00:00,9,1385,0.0,0.0,0.0
127633,149868,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,13:00:00,REGULAR,1385,0.0,2018-05-25 13:00:00,13,1385,0.0,0.0,0.0
127634,149869,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,17:00:00,REGULAR,1385,0.0,2018-05-25 17:00:00,17,1385,0.0,0.0,0.0
127635,149870,R227,R131,00-05-00,23 ST,6,IRT,05/25/2018,21:00:00,REGULAR,1385,0.0,2018-05-25 21:00:00,21,1385,0.0,0.0,0.0
127636,148690,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,01:00:00,REGULAR,1385,0.0,2018-05-26 01:00:00,1,1385,0.0,0.0,0.0
127637,148691,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,05:00:00,REGULAR,1385,0.0,2018-05-26 05:00:00,5,1385,0.0,0.0,0.0
127638,148692,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,09:00:00,REGULAR,1385,0.0,2018-05-26 09:00:00,9,1387,0.0,2.0,0.0
127639,148693,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,13:00:00,REGULAR,1387,0.0,2018-05-26 13:00:00,13,1387,0.0,0.0,0.0
127640,148694,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,17:00:00,REGULAR,1387,0.0,2018-05-26 17:00:00,17,1387,0.0,0.0,0.0
127641,148695,R227,R131,00-05-00,23 ST,6,IRT,05/26/2018,21:00:00,REGULAR,1387,0.0,2018-05-26 21:00:00,21,1387,0.0,0.0,0.0
127642,148696,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,01:00:00,REGULAR,1387,0.0,2018-05-27 01:00:00,1,1387,0.0,0.0,0.0
127643,148697,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,05:00:00,REGULAR,1387,0.0,2018-05-27 05:00:00,5,1387,0.0,0.0,0.0
127644,148698,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,09:00:00,REGULAR,1387,0.0,2018-05-27 09:00:00,9,1387,0.0,0.0,0.0
127645,148699,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,13:00:00,REGULAR,1387,0.0,2018-05-27 13:00:00,13,1387,0.0,0.0,0.0
127646,148700,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,17:00:00,REGULAR,1387,0.0,2018-05-27 17:00:00,17,1387,0.0,0.0,0.0
127647,148701,R227,R131,00-05-00,23 ST,6,IRT,05/27/2018,21:00:00,REGULAR,1387,0.0,2018-05-27 21:00:00,21,1387,0.0,0.0,0.0
127648,148702,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,01:00:00,REGULAR,1387,0.0,2018-05-28 01:00:00,1,1387,0.0,0.0,0.0
127649,148703,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,05:00:00,REGULAR,1387,0.0,2018-05-28 05:00:00,5,1387,0.0,0.0,0.0
127650,148704,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,09:00:00,REGULAR,1387,0.0,2018-05-28 09:00:00,9,1387,0.0,0.0,0.0
127651,148705,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,13:00:00,RECOVR AUD,1387,0.0,2018-05-28 13:00:00,13,1387,0.0,0.0,0.0
127652,148706,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,17:00:00,REGULAR,1387,0.0,2018-05-28 17:00:00,17,1387,0.0,0.0,0.0
127653,148707,R227,R131,00-05-00,23 ST,6,IRT,05/28/2018,21:00:00,REGULAR,1387,0.0,2018-05-28 21:00:00,21,1388,0.0,1.0,0.0
127654,148708,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,01:00:00,REGULAR,1388,0.0,2018-05-29 01:00:00,1,1388,0.0,0.0,0.0
127655,148709,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,05:00:00,REGULAR,1388,0.0,2018-05-29 05:00:00,5,1388,0.0,0.0,0.0
127656,148710,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,09:00:00,REGULAR,1388,0.0,2018-05-29 09:00:00,9,1388,0.0,0.0,0.0
127657,148711,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,13:00:00,REGULAR,1388,0.0,2018-05-29 13:00:00,13,1389,0.0,1.0,0.0
127658,148712,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,17:00:00,REGULAR,1389,0.0,2018-05-29 17:00:00,17,1391,0.0,2.0,0.0
127659,148713,R227,R131,00-05-00,23 ST,6,IRT,05/29/2018,21:00:00,REGULAR,1391,0.0,2018-05-29 21:00:00,21,1391,0.0,0.0,0.0
127660,148714,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,01:00:00,REGULAR,1391,0.0,2018-05-30 01:00:00,1,1391,0.0,0.0,0.0
127661,148715,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,05:00:00,REGULAR,1391,0.0,2018-05-30 05:00:00,5,1391,0.0,0.0,0.0
127662,148716,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,09:00:00,REGULAR,1391,0.0,2018-05-30 09:00:00,9,1391,0.0,0.0,0.0
127663,148717,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,13:00:00,REGULAR,1391,0.0,2018-05-30 13:00:00,13,1391,0.0,0.0,0.0
127664,148718,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,17:00:00,REGULAR,1391,0.0,2018-05-30 17:00:00,17,1392,0.0,1.0,0.0
127665,148719,R227,R131,00-05-00,23 ST,6,IRT,05/30/2018,21:00:00,REGULAR,1392,0.0,2018-05-30 21:00:00,21,1392,0.0,0.0,0.0
127666,148720,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,01:00:00,REGULAR,1392,0.0,2018-05-31 01:00:00,1,1392,0.0,0.0,0.0
127667,148721,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,05:00:00,REGULAR,1392,0.0,2018-05-31 05:00:00,5,1392,0.0,0.0,0.0
127668,148722,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,09:00:00,REGULAR,1392,0.0,2018-05-31 09:00:00,9,1392,0.0,0.0,0.0
127669,148723,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,13:00:00,REGULAR,1392,0.0,2018-05-31 13:00:00,13,1393,0.0,1.0,0.0
127670,148724,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,17:00:00,REGULAR,1393,0.0,2018-05-31 17:00:00,17,1394,0.0,1.0,0.0
127671,148725,R227,R131,00-05-00,23 ST,6,IRT,05/31/2018,21:00:00,REGULAR,1394,0.0,2018-05-31 21:00:00,21,1394,0.0,0.0,0.0
127672,148726,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,01:00:00,REGULAR,1394,0.0,2018-06-01 01:00:00,1,1394,0.0,0.0,0.0
127673,148727,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,05:00:00,REGULAR,1394,0.0,2018-06-01 05:00:00,5,1394,0.0,0.0,0.0
127674,148728,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,09:00:00,REGULAR,1394,0.0,2018-06-01 09:00:00,9,1395,0.0,1.0,0.0
127675,148729,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,13:00:00,REGULAR,1395,0.0,2018-06-01 13:00:00,13,1395,0.0,0.0,0.0
127676,148730,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,17:00:00,REGULAR,1395,0.0,2018-06-01 17:00:00,17,1395,0.0,0.0,0.0
127677,148731,R227,R131,00-05-00,23 ST,6,IRT,06/01/2018,21:00:00,REGULAR,1395,0.0,2018-06-01 21:00:00,21,,,,
127678,149127,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,01:00:00,REGULAR,2,318.0,2018-04-28 01:00:00,1,2,318.0,0.0,0.0
127679,149128,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,05:00:00,REGULAR,2,318.0,2018-04-28 05:00:00,5,2,318.0,0.0,0.0
127680,149129,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,09:00:00,REGULAR,2,318.0,2018-04-28 09:00:00,9,2,318.0,0.0,0.0
127681,149130,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,13:00:00,REGULAR,2,318.0,2018-04-28 13:00:00,13,2,318.0,0.0,0.0
127682,149131,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,17:00:00,REGULAR,2,318.0,2018-04-28 17:00:00,17,2,318.0,0.0,0.0
127683,149132,R227,R131,00-05-01,23 ST,6,IRT,04/28/2018,21:00:00,REGULAR,2,318.0,2018-04-28 21:00:00,21,2,318.0,0.0,0.0
127684,149133,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,01:00:00,REGULAR,2,318.0,2018-04-29 01:00:00,1,2,318.0,0.0,0.0
127685,149134,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,05:00:00,REGULAR,2,318.0,2018-04-29 05:00:00,5,2,318.0,0.0,0.0
127686,149135,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,09:00:00,REGULAR,2,318.0,2018-04-29 09:00:00,9,2,318.0,0.0,0.0
127687,149136,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,13:00:00,REGULAR,2,318.0,2018-04-29 13:00:00,13,2,318.0,0.0,0.0
127688,149137,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,17:00:00,REGULAR,2,318.0,2018-04-29 17:00:00,17,2,318.0,0.0,0.0
127689,149138,R227,R131,00-05-01,23 ST,6,IRT,04/29/2018,21:00:00,REGULAR,2,318.0,2018-04-29 21:00:00,21,2,318.0,0.0,0.0
127690,149139,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,01:00:00,REGULAR,2,318.0,2018-04-30 01:00:00,1,2,318.0,0.0,0.0
127691,149140,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,05:00:00,REGULAR,2,318.0,2018-04-30 05:00:00,5,2,318.0,0.0,0.0
127692,149141,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,09:00:00,REGULAR,2,318.0,2018-04-30 09:00:00,9,2,319.0,0.0,1.0
127693,149142,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,13:00:00,REGULAR,2,319.0,2018-04-30 13:00:00,13,2,319.0,0.0,0.0
127694,149143,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,17:00:00,REGULAR,2,319.0,2018-04-30 17:00:00,17,2,319.0,0.0,0.0
127695,149144,R227,R131,00-05-01,23 ST,6,IRT,04/30/2018,21:00:00,REGULAR,2,319.0,2018-04-30 21:00:00,21,2,319.0,0.0,0.0
127696,149145,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,01:00:00,REGULAR,2,319.0,2018-05-01 01:00:00,1,2,319.0,0.0,0.0
127697,149146,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,05:00:00,REGULAR,2,319.0,2018-05-01 05:00:00,5,2,319.0,0.0,0.0
127698,149147,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,09:00:00,REGULAR,2,319.0,2018-05-01 09:00:00,9,2,320.0,0.0,1.0
127699,149148,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,13:00:00,REGULAR,2,320.0,2018-05-01 13:00:00,13,2,320.0,0.0,0.0
127700,149149,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,17:00:00,REGULAR,2,320.0,2018-05-01 17:00:00,17,2,320.0,0.0,0.0
127701,149150,R227,R131,00-05-01,23 ST,6,IRT,05/01/2018,21:00:00,REGULAR,2,320.0,2018-05-01 21:00:00,21,2,320.0,0.0,0.0
127702,149151,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,01:00:00,REGULAR,2,320.0,2018-05-02 01:00:00,1,2,320.0,0.0,0.0
127703,149152,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,05:00:00,REGULAR,2,320.0,2018-05-02 05:00:00,5,2,320.0,0.0,0.0
127704,149153,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,09:00:00,REGULAR,2,320.0,2018-05-02 09:00:00,9,2,321.0,0.0,1.0
127705,149154,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,13:00:00,REGULAR,2,321.0,2018-05-02 13:00:00,13,2,321.0,0.0,0.0
127706,149155,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,17:00:00,REGULAR,2,321.0,2018-05-02 17:00:00,17,2,321.0,0.0,0.0
127707,149156,R227,R131,00-05-01,23 ST,6,IRT,05/02/2018,21:00:00,REGULAR,2,321.0,2018-05-02 21:00:00,21,2,321.0,0.0,0.0
127708,149157,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,01:00:00,REGULAR,2,321.0,2018-05-03 01:00:00,1,2,321.0,0.0,0.0
127709,149158,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,05:00:00,REGULAR,2,321.0,2018-05-03 05:00:00,5,2,321.0,0.0,0.0
127710,149159,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,09:00:00,REGULAR,2,321.0,2018-05-03 09:00:00,9,2,322.0,0.0,1.0
127711,149160,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,13:00:00,REGULAR,2,322.0,2018-05-03 13:00:00,13,2,322.0,0.0,0.0
127712,149161,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,17:00:00,REGULAR,2,322.0,2018-05-03 17:00:00,17,2,322.0,0.0,0.0
127713,149162,R227,R131,00-05-01,23 ST,6,IRT,05/03/2018,21:00:00,REGULAR,2,322.0,2018-05-03 21:00:00,21,2,322.0,0.0,0.0
127714,149163,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,01:00:00,REGULAR,2,322.0,2018-05-04 01:00:00,1,2,322.0,0.0,0.0
127715,149164,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,05:00:00,REGULAR,2,322.0,2018-05-04 05:00:00,5,2,322.0,0.0,0.0
127716,149165,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,09:00:00,REGULAR,2,322.0,2018-05-04 09:00:00,9,2,323.0,0.0,1.0
127717,149166,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,13:00:00,REGULAR,2,323.0,2018-05-04 13:00:00,13,2,323.0,0.0,0.0
127718,149167,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,17:00:00,REGULAR,2,323.0,2018-05-04 17:00:00,17,2,323.0,0.0,0.0
127719,149168,R227,R131,00-05-01,23 ST,6,IRT,05/04/2018,21:00:00,REGULAR,2,323.0,2018-05-04 21:00:00,21,2,323.0,0.0,0.0
127720,149030,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,01:00:00,REGULAR,2,323.0,2018-05-05 01:00:00,1,2,323.0,0.0,0.0
127721,149031,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,05:00:00,REGULAR,2,323.0,2018-05-05 05:00:00,5,2,323.0,0.0,0.0
127722,149032,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,09:00:00,REGULAR,2,323.0,2018-05-05 09:00:00,9,2,324.0,0.0,1.0
127723,149033,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,13:00:00,REGULAR,2,324.0,2018-05-05 13:00:00,13,2,324.0,0.0,0.0
127724,149034,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,17:00:00,REGULAR,2,324.0,2018-05-05 17:00:00,17,2,324.0,0.0,0.0
127725,149035,R227,R131,00-05-01,23 ST,6,IRT,05/05/2018,21:00:00,REGULAR,2,324.0,2018-05-05 21:00:00,21,2,324.0,0.0,0.0
127726,149036,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,01:00:00,REGULAR,2,324.0,2018-05-06 01:00:00,1,2,324.0,0.0,0.0
127727,149037,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,05:00:00,REGULAR,2,324.0,2018-05-06 05:00:00,5,2,324.0,0.0,0.0
127728,149038,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,09:00:00,REGULAR,2,324.0,2018-05-06 09:00:00,9,2,324.0,0.0,0.0
127729,149039,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,13:00:00,REGULAR,2,324.0,2018-05-06 13:00:00,13,2,324.0,0.0,0.0
127730,149040,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,17:00:00,REGULAR,2,324.0,2018-05-06 17:00:00,17,2,324.0,0.0,0.0
127731,149041,R227,R131,00-05-01,23 ST,6,IRT,05/06/2018,21:00:00,REGULAR,2,324.0,2018-05-06 21:00:00,21,2,324.0,0.0,0.0
127732,149042,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,01:00:00,REGULAR,2,324.0,2018-05-07 01:00:00,1,2,324.0,0.0,0.0
127733,149043,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,05:00:00,REGULAR,2,324.0,2018-05-07 05:00:00,5,2,324.0,0.0,0.0
127734,149044,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,09:00:00,REGULAR,2,324.0,2018-05-07 09:00:00,9,2,324.0,0.0,0.0
127735,149045,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,13:00:00,REGULAR,2,324.0,2018-05-07 13:00:00,13,2,325.0,0.0,1.0
127736,149046,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,17:00:00,REGULAR,2,325.0,2018-05-07 17:00:00,17,2,325.0,0.0,0.0
127737,149047,R227,R131,00-05-01,23 ST,6,IRT,05/07/2018,21:00:00,REGULAR,2,325.0,2018-05-07 21:00:00,21,2,325.0,0.0,0.0
127738,149048,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,01:00:00,REGULAR,2,325.0,2018-05-08 01:00:00,1,2,325.0,0.0,0.0
127739,149049,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,05:00:00,REGULAR,2,325.0,2018-05-08 05:00:00,5,2,325.0,0.0,0.0
127740,149050,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,09:00:00,REGULAR,2,325.0,2018-05-08 09:00:00,9,2,326.0,0.0,1.0
127741,149051,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,13:00:00,REGULAR,2,326.0,2018-05-08 13:00:00,13,2,326.0,0.0,0.0
127742,149052,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,17:00:00,REGULAR,2,326.0,2018-05-08 17:00:00,17,2,326.0,0.0,0.0
127743,149053,R227,R131,00-05-01,23 ST,6,IRT,05/08/2018,21:00:00,REGULAR,2,326.0,2018-05-08 21:00:00,21,2,326.0,0.0,0.0
127744,149054,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,01:00:00,REGULAR,2,326.0,2018-05-09 01:00:00,1,2,326.0,0.0,0.0
127745,149055,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,05:00:00,REGULAR,2,326.0,2018-05-09 05:00:00,5,2,326.0,0.0,0.0
127746,149056,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,09:00:00,REGULAR,2,326.0,2018-05-09 09:00:00,9,2,327.0,0.0,1.0
127747,149057,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,13:00:00,REGULAR,2,327.0,2018-05-09 13:00:00,13,2,327.0,0.0,0.0
127748,149058,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,17:00:00,REGULAR,2,327.0,2018-05-09 17:00:00,17,2,327.0,0.0,0.0
127749,149059,R227,R131,00-05-01,23 ST,6,IRT,05/09/2018,21:00:00,REGULAR,2,327.0,2018-05-09 21:00:00,21,2,327.0,0.0,0.0
127750,149060,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,01:00:00,REGULAR,2,327.0,2018-05-10 01:00:00,1,2,327.0,0.0,0.0
127751,149061,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,05:00:00,REGULAR,2,327.0,2018-05-10 05:00:00,5,2,327.0,0.0,0.0
127752,149062,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,09:00:00,REGULAR,2,327.0,2018-05-10 09:00:00,9,2,328.0,0.0,1.0
127753,149063,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,13:00:00,REGULAR,2,328.0,2018-05-10 13:00:00,13,2,328.0,0.0,0.0
127754,149064,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,17:00:00,REGULAR,2,328.0,2018-05-10 17:00:00,17,2,328.0,0.0,0.0
127755,149065,R227,R131,00-05-01,23 ST,6,IRT,05/10/2018,21:00:00,REGULAR,2,328.0,2018-05-10 21:00:00,21,2,328.0,0.0,0.0
127756,149066,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,01:00:00,REGULAR,2,328.0,2018-05-11 01:00:00,1,2,328.0,0.0,0.0
127757,149067,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,05:00:00,REGULAR,2,328.0,2018-05-11 05:00:00,5,2,328.0,0.0,0.0
127758,149068,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,09:00:00,REGULAR,2,328.0,2018-05-11 09:00:00,9,2,329.0,0.0,1.0
127759,149069,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,13:00:00,REGULAR,2,329.0,2018-05-11 13:00:00,13,2,329.0,0.0,0.0
127760,149070,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,17:00:00,REGULAR,2,329.0,2018-05-11 17:00:00,17,2,329.0,0.0,0.0
127761,149071,R227,R131,00-05-01,23 ST,6,IRT,05/11/2018,21:00:00,REGULAR,2,329.0,2018-05-11 21:00:00,21,2,329.0,0.0,0.0
127762,148876,R227,R131,00-05-01,23 ST,6,IRT,05/12/2018,01:00:00,REGULAR,2,329.0,2018-05-12 01:00:00,1,2,329.0,0.0,0.0
